,Title,genre,listing_price,currently_available,rating,book_cover,book_url
882,A Walk in the ...,Nonfiction,£30.48,"

    
        In stock
    
",4,../media/cache/25/ff/25ffbe6f0e8961a1cb2ace38a5b02279.jpg,a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html
883,A Visit from the ...,Default,£14.08,"

    
        In stock
    
",5,../media/cache/92/02/9202adfd4bc39e4058c5b9e851ffbf5a.jpg,a-visit-from-the-goon-squad_117/index.html
884,A Storm of Swords ...,Fantasy,£31.22,"

    
        In stock
    
",2,../media/cache/39/83/3983449f17095ed15a4878d6bc8114c9.jpg,a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html
885,A Heartbreaking Work of ...,Autobiography,£54.29,"

    
        In stock
    
",5,../media/cache/7a/58/7a587c5814f33c0c54e8bfa0ef66d690.jpg,a-heartbreaking-work-of-staggering-genius_115/index.html
886,8 Keys to Mental ...,Psychology,£31.04,"

    
        In stock
    
",1,../media/cache/b8/44/b844a77409f1d53cbb66148820abc217.jpg,8-keys-to-mental-health-through-exercise_114/index.html
887,#GIRLBOSS,Add a comment,£50.96,"

    
        In stock
    
",1,../media/cache/70/9a/709a7625e50abf3fc3f26c0396a62131.jpg,girlboss_113/index.html
888,The Suffragettes (Little Black ...,Nonfiction,£11.89,"

    
        In stock
    
",2,../media/cache/ee/c3/eec3857d573218bfd22b23b80bfe740e.jpg,the-suffragettes-little-black-classics-96_112/index.html
889,The Sense of an ...,Add a comment,£31.38,"

    
        In stock
    
",3,../media/cache/75/46/7546899e546c4aa11b501c0c41060727.jpg,the-sense-of-an-ending_111/index.html
890,"The Sandman, Vol. 2: ...",Sequential Art,£54.81,"

    
        In stock
    
",1,../media/cache/e3/ae/e3ae48fe07d77611b49b5b78d99418ae.jpg,the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html
891,The Course of Love,Fiction,£16.78,"

    
        In stock
    
",3,../media/cache/f2/c9/f2c952cfbce6ab5d8400a0bb8ee4eb5c.jpg,the-course-of-love_109/index.html
892,Sugar Rush (Offensive Line ...,Sports and Games,£24.42,"

    
        In stock
    
",1,../media/cache/c3/a9/c3a90a5baa833a37c29c4b03a444737c.jpg,sugar-rush-offensive-line-2_108/index.html
893,"Saga, Volume 2 (Saga ...",Sequential Art,£11.75,"

    
        In stock
    
",3,../media/cache/1a/eb/1aeb5d30809ad96d7c323228a2bd23d3.jpg,saga-volume-2-saga-collected-editions-2_107/index.html
894,"Run, Spot, Run: The ...",Philosophy,£20.02,"

    
        In stock
    
",1,../media/cache/91/e6/91e6190dcdd7d6cdeb94a82b60917ec4.jpg,run-spot-run-the-ethics-of-keeping-pets_106/index.html
895,New Moon (Twilight #2),Young Adult,£12.86,"

    
        In stock
    
",4,../media/cache/5a/1f/5a1fa3ec68add137878b42243813263d.jpg,new-moon-twilight-2_105/index.html
896,Life,Music,£31.58,"

    
        In stock
    
",5,../media/cache/99/97/9997eda658c2fe50e724171f9c2a2b0b.jpg,life_104/index.html
897,Kindle Paperwhite User's Guide,Nonfiction,£34.00,"

    
        In stock
    
",3,../media/cache/3e/49/3e49769bf9bf83d3bb25c6f93a7fcca2.jpg,kindle-paperwhite-users-guide_103/index.html
898,H is for Hawk,Nonfiction,£57.42,"

    
        In stock
    
",5,../media/cache/78/3c/783c89d21306b712d832dbac267b786a.jpg,h-is-for-hawk_102/index.html
899,Girl Online On Tour ...,Young Adult,£53.47,"

    
        In stock
    
",1,../media/cache/e0/22/e0221ab11b1d093a2d03927b4962c544.jpg,girl-online-on-tour-girl-online-2_101/index.html
900,"Fruits Basket, Vol. 2 ...",Sequential Art,£11.64,"

    
        In stock
    
",5,../media/cache/e9/fb/e9fb3236b73384253144f89b6eec6a68.jpg,fruits-basket-vol-2-fruits-basket-2_100/index.html
901,Diary of a Minecraft ...,Childrens,£52.88,"

    
        In stock
    
",4,../media/cache/47/16/47160ff71abe23cb52968b3d1b9b7988.jpg,diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html
902,"Y: The Last Man, ...",Sequential Art,£18.51,"

    
        In stock
    
",4,../media/cache/ae/16/ae169bb5ae814e0fb900cdf9e99332a7.jpg,y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html
903,While You Were Mine,Historical Fiction,£41.32,"

    
        In stock
    
",5,../media/cache/45/e8/45e87bcad554d79eadf0f89df9cac6f9.jpg,while-you-were-mine_97/index.html
904,Where Lightning Strikes (Bleeding ...,Romance,£39.77,"

    
        In stock
    
",3,../media/cache/73/d9/73d948af3f2adb6dd693ff4bd43e7760.jpg,where-lightning-strikes-bleeding-stars-3_96/index.html
905,When I'm Gone,Fiction,£51.96,"

    
        In stock
    
",3,../media/cache/13/a3/13a361d57f2b6021b2ae395a6fedd475.jpg,when-im-gone_95/index.html
906,Ways of Seeing,Art,£39.51,"

    
        In stock
    
",5,../media/cache/a8/3a/a83a4d31d30dc3cb26a29899a5c3b91d.jpg,ways-of-seeing_94/index.html
907,"Vampire Knight, Vol. 1 ...",Paranormal,£15.40,"

    
        In stock
    
",1,../media/cache/4b/97/4b972f89c11900ac0e84726d1f07bfcc.jpg,vampire-knight-vol-1-vampire-knight-1_93/index.html
908,Vampire Girl (Vampire Girl ...,Fantasy,£53.82,"

    
        In stock
    
",2,../media/cache/ea/55/ea5547a00ad163902faba6929369bc77.jpg,vampire-girl-vampire-girl-1_92/index.html
909,Twenty Love Poems and ...,Poetry,£30.95,"

    
        In stock
    
",4,../media/cache/df/ab/dfab1d94f9190df7c13b63a093a6d16e.jpg,twenty-love-poems-and-a-song-of-despair_91/index.html
910,Travels with Charley: In ...,Nonfiction,£57.82,"

    
        In stock
    
",5,../media/cache/ff/60/ff60e98e3da9c76d6f65b26bd7142d94.jpg,travels-with-charley-in-search-of-america_90/index.html
911,Three Wishes (River of ...,Science Fiction,£44.18,"

    
        In stock
    
",2,../media/cache/c7/21/c721943edf481cad5ab32505e2ad3865.jpg,three-wishes-river-of-time-california-1_89/index.html
912,This One Moment (Pushing ...,Romance,£48.71,"

    
        In stock
    
",1,../media/cache/9b/06/9b061431c4fbb98cc18068a523a49988.jpg,this-one-moment-pushing-limits-1_88/index.html
913,The Zombie Room,Default,£19.69,"

    
        In stock
    
",5,../media/cache/1a/2d/1a2d5e478c6b33738ff17e7acfbd8b66.jpg,the-zombie-room_87/index.html
914,The Wicked + The ...,Sequential Art,£36.52,"

    
        In stock
    
",2,../media/cache/64/75/64752f8cdae54b164fb81bfd81accd55.jpg,the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html
915,The Tumor,Nonfiction,£41.56,"

    
        In stock
    
",5,../media/cache/db/f4/dbf4f5d4e7c0364b078aa5ce7e196853.jpg,the-tumor_85/index.html
916,The Story of Hong ...,Classics,£43.19,"

    
        In stock
    
",4,../media/cache/ab/16/ab16eb035cc58809a73c4699477de9cb.jpg,the-story-of-hong-gildong_84/index.html
917,The Silent Wife,Fiction,£12.34,"

    
        In stock
    
",5,../media/cache/9b/a3/9ba37429e4a2307fe0b2f4f4162dd636.jpg,the-silent-wife_83/index.html
918,The Silent Twin (Detective ...,Fantasy,£36.25,"

    
        In stock
    
",3,../media/cache/a0/7b/a07b53e1708f9055145aa1ec3af8608d.jpg,the-silent-twin-detective-jennifer-knight-3_82/index.html
919,The Selfish Gene,Science,£29.45,"

    
        In stock
    
",1,../media/cache/08/14/0814f26516fb72b7391d0a742b5928a2.jpg,the-selfish-gene_81/index.html
920,The Secret Healer,Historical Fiction,£34.56,"

    
        In stock
    
",3,../media/cache/69/d2/69d225899cce0a150c605ead01e02f60.jpg,the-secret-healer_80/index.html
921,"The Sandman, Vol. 1: ...",Sequential Art,£54.12,"

    
        In stock
    
",3,../media/cache/56/ea/56eac75378feb4cab0dcb9d2101cf58b.jpg,the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html
922,The Republic,Add a comment,£33.78,"

    
        In stock
    
",3,../media/cache/7b/2c/7b2cb77c4608fce189caebaa842e135d.jpg,the-republic_78/index.html
923,The Odyssey,Add a comment,£29.64,"

    
        In stock
    
",3,../media/cache/0d/e8/0de8211253c4131e0caf9e8528d99443.jpg,the-odyssey_77/index.html
924,The No. 1 Ladies' ...,Mystery,£57.70,"

    
        In stock
    
",4,../media/cache/34/2e/342ec55d460f3dd49d77dac2bd4ff489.jpg,the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html
925,The Nicomachean Ethics,Philosophy,£36.34,"

    
        In stock
    
",1,../media/cache/f0/aa/f0aa9ae0319b1d6e0706e6053020e696.jpg,the-nicomachean-ethics_75/index.html
926,The Name of the ...,Default,£50.59,"

    
        In stock
    
",3,../media/cache/6a/b3/6ab3616e7495ef64b1546a178cf8a9e7.jpg,the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html
927,The Mirror & the ...,Fantasy,£29.38,"

    
        In stock
    
",1,../media/cache/84/a8/84a85a5ecca2bdc17e219241938ebdba.jpg,the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html
928,The Little Prince,Classics,£45.42,"

    
        In stock
    
",2,../media/cache/c0/78/c078355608dd81c7c5e4f5e1c5f73d23.jpg,the-little-prince_72/index.html
929,The Light of the ...,Add a comment,£54.43,"

    
        In stock
    
",1,../media/cache/17/8e/178e6e1cee8e5980e31148ea10a7321f.jpg,the-light-of-the-fireflies_71/index.html
930,The Last Girl (The ...,Science Fiction,£36.26,"

    
        In stock
    
",2,../media/cache/da/47/da4746e620f8ccd7cf20628d1a5e535a.jpg,the-last-girl-the-dominion-trilogy-1_70/index.html
931,The Iliad,Add a comment,£16.16,"

    
        In stock
    
",1,../media/cache/b4/49/b449e504e387b69322d85e76a57ab60f.jpg,the-iliad_69/index.html
932,The Hook Up (Game ...,New Adult,£36.29,"

    
        In stock
    
",5,../media/cache/38/f1/38f1543cd2d51c2728678f5ecc128958.jpg,the-hook-up-game-on-1_68/index.html
933,The Haters,Young Adult,£27.89,"

    
        In stock
    
",5,../media/cache/4c/e9/4ce9f937ac784ae0b377bcbf2a38a8b2.jpg,the-haters_67/index.html
934,The Girl You Lost,Mystery,£12.29,"

    
        In stock
    
",5,../media/cache/90/0d/900dba6987796f4312a6a6737b0ea94d.jpg,the-girl-you-lost_66/index.html
935,The Girl In The ...,Mystery,£15.85,"

    
        In stock
    
",3,../media/cache/d8/f7/d8f77fe7f4bb8610e903741441f84702.jpg,the-girl-in-the-ice-dci-erika-foster-1_65/index.html
936,The End of the ...,Nonfiction,£14.40,"

    
        In stock
    
",1,../media/cache/fe/47/fe47782c4f8194a4d93ec1381108be88.jpg,the-end-of-the-jesus-era-an-investigation-1_64/index.html
937,The Edge of Reason ...,Womens Fiction,£19.18,"

    
        In stock
    
",4,../media/cache/db/34/db341aa83daa76cd9f9bd2c86ccb5dba.jpg,the-edge-of-reason-bridget-jones-2_63/index.html
938,The Complete Maus (Maus ...,Sequential Art,£10.64,"

    
        In stock
    
",3,../media/cache/a6/f8/a6f889e0ba02be31875d3a324090ef5e.jpg,the-complete-maus-maus-1-2_62/index.html
939,The Communist Manifesto,Add a comment,£14.76,"

    
        In stock
    
",3,../media/cache/bb/cd/bbcd1a94ebc9fb56f8d079df4557f8e2.jpg,the-communist-manifesto_61/index.html
940,The Bhagavad Gita,Religion,£57.49,"

    
        In stock
    
",3,../media/cache/4e/69/4e69dacc99de838814d0f65c94e67f6c.jpg,the-bhagavad-gita_60/index.html
941,The Bette Davis Club,Fiction,£30.66,"

    
        In stock
    
",3,../media/cache/23/08/2308bf77130cf0a917642d82dbf4be05.jpg,the-bette-davis-club_59/index.html
942,The Art of Not ...,Young Adult,£40.83,"

    
        In stock
    
",4,../media/cache/37/26/3726bb1bf30241b6d6f8c8488ad70989.jpg,the-art-of-not-breathing_58/index.html
943,Taking Shots (Assassins #1),Default,£18.88,"

    
        In stock
    
",2,../media/cache/ea/92/ea92404bce04a4bc76f3ed9c5344b2bf.jpg,taking-shots-assassins-1_57/index.html
944,Starlark,Historical Fiction,£25.83,"

    
        In stock
    
",3,../media/cache/b4/9e/b49e66e8f446d9a3dae488955f2aa487.jpg,starlark_56/index.html
945,"Skip Beat!, Vol. 01 ...",Sequential Art,£42.12,"

    
        In stock
    
",3,../media/cache/6c/60/6c607509837e2b362ffd7c0e15e7b1f9.jpg,skip-beat-vol-01-skip-beat-1_55/index.html
946,Sister Sable (The Mad ...,Fantasy,£13.33,"

    
        In stock
    
",3,../media/cache/2c/89/2c89c4c5528ab4b9101701437953df75.jpg,sister-sable-the-mad-queen-1_54/index.html
947,Shatter Me (Shatter Me ...,Default,£42.40,"

    
        In stock
    
",1,../media/cache/f0/31/f031254cafbdff0092c76c8dcba24139.jpg,shatter-me-shatter-me-1_53/index.html
948,Shameless,New Adult,£58.35,"

    
        In stock
    
",3,../media/cache/a2/19/a2198abf12e3287f84997b35f4e1050e.jpg,shameless_52/index.html
949,Shadow Rites (Jane Yellowrock ...,Fantasy,£21.72,"

    
        In stock
    
",4,../media/cache/7a/0d/7a0d52ec06a57c117c0b99c7980756e7.jpg,shadow-rites-jane-yellowrock-10_51/index.html
950,Settling the Score (The ...,Sports and Games,£44.91,"

    
        In stock
    
",2,../media/cache/9b/4e/9b4ece2ab5a6335c8594c878e2f22df1.jpg,settling-the-score-the-summer-games-1_50/index.html
951,Sense and Sensibility,Classics,£37.46,"

    
        In stock
    
",1,../media/cache/7d/53/7d53e2264b9647ee307259be9f73585d.jpg,sense-and-sensibility_49/index.html
952,"Saga, Volume 1 (Saga ...",Sequential Art,£28.48,"

    
        In stock
    
",1,../media/cache/c6/ca/c6cab3f679acb45fd2eba092ec9f6a2a.jpg,saga-volume-1-saga-collected-editions-1_48/index.html
953,"Rhythm, Chord & Malykhin",Romance,£28.34,"

    
        In stock
    
",2,../media/cache/43/85/4385ee0304bc3546f2b6eaa75c46d4f8.jpg,rhythm-chord-malykhin_47/index.html
954,"Rat Queens, Vol. 1: ...",Sequential Art,£46.96,"

    
        In stock
    
",5,../media/cache/0d/22/0d22f9ee696b7443d1573e7752645c6d.jpg,rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html
955,Paradise Lost (Paradise #1),Default,£24.96,"

    
        In stock
    
",1,../media/cache/66/f9/66f9edebe41032584e08dcf2fc27b8b4.jpg,paradise-lost-paradise-1_45/index.html
956,"Paper Girls, Vol. 1 ...",Sequential Art,£21.71,"

    
        In stock
    
",4,../media/cache/87/2b/872ba3b06a97e6662770bc2152595b84.jpg,paper-girls-vol-1-paper-girls-1-5_44/index.html
957,Ouran High School Host ...,Sequential Art,£29.87,"

    
        In stock
    
",3,../media/cache/d5/c5/d5c5a6ebf05b68bee78a38a8ea62305d.jpg,ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html
958,Origins (Alphas 0.5),Fantasy,£28.99,"

    
        In stock
    
",1,../media/cache/12/9b/129b70d7b45d78a26459e7445e0e13e2.jpg,origins-alphas-05_42/index.html
959,One Second (Seven #7),Fantasy,£52.94,"

    
        In stock
    
",2,../media/cache/3f/f3/3ff3f7a0f3c949bb7adbe5f7fe80b9ab.jpg,one-second-seven-7_41/index.html
960,On the Road (Duluoz ...,Default,£32.36,"

    
        In stock
    
",3,../media/cache/b8/3e/b83e5f1b9c1dcfe0ef05cff4b080e0fa.jpg,on-the-road-duluoz-legend_40/index.html
961,Old Records Never Die: ...,Music,£55.66,"

    
        In stock
    
",2,../media/cache/7e/94/7e947f3dd04f178175b85123829467a9.jpg,old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html
962,Off Sides (Off #1),New Adult,£39.45,"

    
        In stock
    
",5,../media/cache/03/ed/03ed67ea504353b91b035151d8e80db2.jpg,off-sides-off-1_38/index.html
963,Of Mice and Men,Classics,£47.11,"

    
        In stock
    
",2,../media/cache/0f/ca/0fca4597765ffacdb7bd529fc5eb88fa.jpg,of-mice-and-men_37/index.html
964,Myriad (Prentor #1),Fantasy,£58.75,"

    
        In stock
    
",4,../media/cache/6b/fa/6bfae8a489ff53f50467705c1e6fff19.jpg,myriad-prentor-1_36/index.html
965,My Perfect Mistake (Over ...,Romance,£38.92,"

    
        In stock
    
",2,../media/cache/0d/03/0d03eb55ed070a53b6c4b6eedd48b458.jpg,my-perfect-mistake-over-the-top-1_35/index.html
966,"Ms. Marvel, Vol. 1: ...",Sequential Art,£39.39,"

    
        In stock
    
",4,../media/cache/f4/96/f496db4d78639e233978ae2bee021752.jpg,ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html
967,Meditations,Philosophy,£25.89,"

    
        In stock
    
",2,../media/cache/df/c9/dfc9ed72e963572d23233b3a8cb01676.jpg,meditations_33/index.html
968,Matilda,Childrens,£28.34,"

    
        In stock
    
",1,../media/cache/03/47/0347bd215f4813edd81c2cd76bab53ca.jpg,matilda_32/index.html
969,Lost Among the Living,Historical Fiction,£27.70,"

    
        In stock
    
",4,../media/cache/5a/40/5a40d914bc3491e5909f1167f9cb34f2.jpg,lost-among-the-living_31/index.html
970,Lord of the Flies,Add a comment,£24.89,"

    
        In stock
    
",3,../media/cache/33/73/3373a168b588e3fb19c558a21da71ac9.jpg,lord-of-the-flies_30/index.html
971,Listen to Me (Fusion ...,Romance,£58.99,"

    
        In stock
    
",3,../media/cache/00/dd/00dd43f59d255cbc16e9d9c9ed20a997.jpg,listen-to-me-fusion-1_29/index.html
972,Kitchens of the Great ...,Fiction,£57.20,"

    
        In stock
    
",5,../media/cache/5e/37/5e379c1cc7003127bc74257a1b721540.jpg,kitchens-of-the-great-midwest_28/index.html
973,Jane Eyre,Default,£38.43,"

    
        In stock
    
",5,../media/cache/0b/9b/0b9bd2c1de5ec402b2c797b53e5257f6.jpg,jane-eyre_27/index.html
974,Imperfect Harmony,Romance,£34.74,"

    
        In stock
    
",4,../media/cache/fb/29/fb299a516730a2f2602b10f945f7a8e5.jpg,imperfect-harmony_26/index.html
975,Icing (Aces Hockey #2),Sports and Games,£40.44,"

    
        In stock
    
",4,../media/cache/8d/1e/8d1e285bf672b2ea66879490cc5f6904.jpg,icing-aces-hockey-2_25/index.html
976,"Hawkeye, Vol. 1: My ...",Sequential Art,£45.24,"

    
        In stock
    
",3,../media/cache/16/46/16460146a1a8b99c82da027368383ade.jpg,hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html
977,Having the Barbarian's Baby ...,Science Fiction,£34.96,"

    
        In stock
    
",4,../media/cache/f4/83/f4835e9f3fdd8b8107bbb39a391654f0.jpg,having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html
978,"Giant Days, Vol. 1 ...",Sequential Art,£56.76,"

    
        In stock
    
",4,../media/cache/35/0b/350b1224dc46533851d5a34134e44842.jpg,giant-days-vol-1-giant-days-1-4_22/index.html
979,"Fruits Basket, Vol. 1 ...",Sequential Art,£40.28,"

    
        In stock
    
",5,../media/cache/7c/c1/7cc13a8fb238202250e87843c1a62f94.jpg,fruits-basket-vol-1-fruits-basket-1_21/index.html
980,Frankenstein,Default,£38.00,"

    
        In stock
    
",2,../media/cache/00/25/0025515e987a1ebd648773f9ac70bfe6.jpg,frankenstein_20/index.html
981,Forever Rockers (The Rocker ...,Music,£28.80,"

    
        In stock
    
",3,../media/cache/7f/b0/7fb03a053c270000667a50dd8d594843.jpg,forever-rockers-the-rocker-12_19/index.html
982,Fighting Fate (Fighting #6),Romance,£39.24,"

    
        In stock
    
",3,../media/cache/57/e2/57e255929f6e597c18cb3843904cd92b.jpg,fighting-fate-fighting-6_18/index.html
983,Emma,Classics,£32.93,"

    
        In stock
    
",2,../media/cache/09/63/09638baaef52f03827c215029c632a13.jpg,emma_17/index.html
984,"Eat, Pray, Love",Nonfiction,£51.32,"

    
        In stock
    
",3,../media/cache/21/95/2195c296e82620593a143356aeaa7745.jpg,eat-pray-love_16/index.html
